id,age,checking_status,class,credit_amount,credit_history,duration,employment,existing_credits,feat01,feat02,feat03,feat04,feat05,feat06,feat07,feat08,feat09,feat10,foreign_worker,housing,installment_commitment,job,num_dependents,other_parties,other_payment_plans,own_telephone,personal_status,property_magnitude,purpose,residence_since,savings_status
918,40,'no checking',good,1758,'critical/other existing credit',24,'4<=X<7',2,0.5178002772241717,0.5146343882585172,1.2729735098813575,0.8658668044147395,1.1958818432531229,0.46520451682663044,1.3226924229593273,0.5509791054923561,0.6629094987522477,0.30093302337872674,yes,own,4,skilled,1,none,none,none,'male single','life insurance',furniture/equipment,3,'<100'
919,59,'0<=X<200',bad,6344,'all paid',48,'>=7',1,0.3957825080479,0.44323320902079927,1.4941610281255668,0.9994380609973357,0.6106233566090329,0.9350969096064994,1.337662427479136,1.011111341513049,0.7826502421511591,0.6041907665412687,yes,rent,4,skilled,1,none,none,none,'female div/dep/mar','no known property',business,3,'<100'
920,42,'<0',good,2456,'existing paid',12,'1<=X<4',1,0.3082374531004906,0.6460073015094616,1.2446022487096164,0.923677544918812,1.5044922610885993,0.928297371324184,1.252231582874162,0.5644657652634313,0.5875476420566645,0.375079587837728,yes,own,2,skilled,1,none,none,none,'male div/sep',car,furniture/equipment,1,'<100'
921,23,'0<=X<200',bad,14745,'existing paid',6,unemployed,1,0.6277339884053118,0.6408469812478131,0.857752694906476,0.7276838321180832,1.17932074327953,0.8412187532857232,1.3100985130210197,1.0598494266815441,0.7482103165334024,0.3642292847909574,yes,own,1,'unemp/unskilled non res',1,none,none,yes,'male single','life insurance','new car',2,'no known savings'
922,28,'no checking',good,2074,'existing paid',11,'>=7',1,0.21292636856583919,0.6570659540808722,0.9660669896659494,1.436743428419947,0.6405450816551357,0.7496182084502423,0.458815044611372,1.331272965505152,0.9663321819024954,0.32928643307265604,yes,own,1,skilled,1,none,none,yes,'male div/sep','real estate',business,2,'>=1000'
923,21,'0<=X<200',bad,3679,'existing paid',30,'1<=X<4',1,0.5787972983005064,0.3275627328776546,0.7557322976389915,0.7961495880327759,1.1117864713497443,1.5193663951532326,0.7972311672321739,1.0627442029135408,0.6071267812029439,0.47897432562932163,yes,rent,2,skilled,1,'co applicant',none,none,'female div/dep/mar',car,furniture/equipment,4,'100<=X<500'
924,25,'<0',bad,1040,'existing paid',24,'1<=X<4',1,0.775789727422704,0.6064445503432251,0.8588173950412605,0.6318510484817225,1.2861048223766818,1.2797459815795775,0.8764089676992639,1.2906274892028602,1.3709482725887983,0.3346062249363627,yes,rent,4,skilled,1,none,none,none,'female div/dep/mar','real estate','new car',4,'no known savings'
925,33,'>=200',good,1504,'existing paid',12,'<1',1,0.5389437285489279,0.4754584553510466,0.8618047472405896,0.6319316175461087,0.7547042474575816,0.8716218563132385,1.385296250136688,0.9108523552175574,1.0488563529039079,0.4746569099060133,yes,own,4,'high qualif/self emp/mgmt',1,none,bank,yes,'female div/dep/mar','life insurance',furniture/equipment,1,'<100'
926,25,'0<=X<200',bad,1310,'all paid',15,'1<=X<4',1,0.4911754202379806,0.5238036501094252,0.4694505693021235,1.2870216141057482,1.3651699770636556,0.8697351527222206,1.3410886815254648,1.5108151395491947,0.592981661384217,0.6951395548500235,yes,rent,2,skilled,1,none,none,none,'male mar/wid','life insurance','new car',2,'100<=X<500'
927,41,'no checking',good,3360,'existing paid',21,'>=7',1,0.6876490463620526,0.7498763371877751,1.024858773795767,1.4341912562656105,1.1876417103136876,1.2901837417846784,1.3599856971120288,1.3866640485832162,0.7945995855656232,0.4202458563080478,yes,own,4,skilled,1,none,none,yes,'male single','life insurance',radio/tv,3,'no known savings'
928,39,'<0',good,2533,'existing paid',30,'>=7',1,0.28097382946451355,0.6193255988248636,0.7242588448246774,0.7967391254215663,1.060450589163959,1.2853105808283058,0.8026124741664594,1.6582957720416922,1.0073459268961895,0.5134325495304164,yes,own,1,skilled,2,guarantor,none,none,'male single','life insurance',radio/tv,3,'<100'
929,36,'no checking',good,533,'existing paid',36,'>=7',1,0.45541630356323487,0.4325719579704917,0.6328190287132021,1.4284792811110272,1.013164031302582,1.5690618487174885,0.5482072420948162,1.1431278790745942,0.8663027896881516,0.5664143747389185,yes,own,4,skilled,1,none,none,none,'male single','life insurance','new car',4,'500<=X<1000'
930,38,'no checking',good,956,'critical/other existing credit',12,unemployed,1,0.3218293684992854,0.5532556649313557,0.593314610966193,0.76937077386274,1.0662325666393406,0.4320090408545922,0.29596943011491006,0.8233258108069239,1.3454944207001565,0.5536222044370802,yes,own,1,'unemp/unskilled non res',1,none,none,none,'female div/dep/mar','life insurance','new car',2,'<100'
931,30,'0<=X<200',good,8108,'existing paid',26,'<1',2,0.5316088081274984,0.4509166790155836,0.8516726002423255,0.9115629428213894,1.5339085880596892,1.3731762768425895,0.5060734076144333,1.1269703620614036,0.8208164662511367,0.530768537728092,yes,own,2,skilled,1,none,none,none,'male single',car,'used car',3,'<100'
932,31,'<0',bad,2473,'existing paid',36,'1<=X<4',1,0.6293515750511518,0.8008673437609322,0.8147749301359047,1.2528446529950181,0.5974581072477696,0.7386277797073786,1.0589335871689274,1.0899768228974385,0.919126648300723,0.7148056837637894,yes,rent,4,skilled,1,none,none,none,'male div/sep',car,radio/tv,4,'<100'
933,30,'<0',bad,6886,'existing paid',42,'4<=X<7',1,0.5837940730199818,0.4341300176061192,0.6926220271928871,1.0387060582570555,0.9697711587382879,1.3176710858155662,1.4083645402081006,0.6977025067706458,0.5845749277447536,0.3682859147461115,yes,own,4,'high qualif/self emp/mgmt',1,none,none,yes,'female div/dep/mar',car,radio/tv,3,'no known savings'
934,25,'0<=X<200',bad,4409,'critical/other existing credit',45,'<1',2,0.5861895432811943,0.6250907272459286,1.150669011537079,1.3808835482645259,1.1129319394675619,1.072734275519559,1.1838482460995678,1.4905218182820714,1.5633989416846383,0.6133056984560772,yes,own,4,'unskilled resident',1,none,none,none,'male single','life insurance',radio/tv,2,'<100'
935,24,'no checking',good,2487,'critical/other existing credit',15,'4<=X<7',2,0.44895412803992923,0.6122491472229381,1.4728254728984886,0.7335729488137881,1.6281853762063867,1.355277583055024,1.113702324841364,0.7757136084429098,0.5810187993247224,0.5780414056665497,yes,own,2,skilled,1,'co applicant',bank,none,'female div/dep/mar',car,furniture/equipment,3,'<100'
936,52,'no checking',good,826,'critical/other existing credit',9,'>=7',2,0.48348761698656983,0.5541127652535547,0.9210085005794082,0.3374246863995072,1.0583962299474234,1.6755239078212862,1.3215114805378718,0.729191764507707,1.1434214993572533,0.6850688822347315,yes,own,4,skilled,1,none,none,yes,'male single',car,education,2,'500<=X<1000'
937,34,'no checking',good,2168,'critical/other existing credit',6,'1<=X<4',2,0.6582649198069214,0.6398679162885464,0.9969755516736178,1.3056287526782715,0.7961239341167892,1.3808549566238288,1.1006793769455483,1.0172991380994458,0.6030322877064305,0.4729412083993113,yes,own,1,'unskilled resident',2,none,none,none,'male single','real estate',radio/tv,2,'no known savings'
938,39,'0<=X<200',bad,12001,'critical/other existing credit',24,'1<=X<4',2,0.4257059673696234,0.6178919321832052,0.6293657664571118,0.7913133241541481,1.7555701374644022,0.8939097168595517,0.998972510551549,1.2305359229189565,0.935868543148608,0.3646035234121632,yes,own,2,'high qualif/self emp/mgmt',2,'co applicant',none,yes,'male single',car,other,3,'<100'
939,28,'0<=X<200',good,874,'existing paid',6,'>=7',1,0.5224576872018368,0.584325655798586,1.5265607650129098,0.6568411132804928,1.1687325229497132,0.47822162484873276,1.5688533068035841,0.6931217646374194,0.6710938001139646,0.7273979315110967,yes,own,4,skilled,2,none,none,none,'male single',car,radio/tv,4,'<100'
940,34,'no checking',good,4559,'delayed previously',36,'1<=X<4',2,0.2864764826472007,0.5616909143962674,1.0815900730704486,1.141744198682676,0.6277271469830307,0.9370516814050627,1.0631462766211797,1.0187952780020328,0.8795250931056005,0.4859736895058766,yes,own,4,skilled,1,none,none,none,'female div/dep/mar','real estate',radio/tv,4,'<100'
941,36,'no checking',good,939,'critical/other existing credit',18,'1<=X<4',2,0.6957289275137895,0.5000786075017777,1.194017849153569,1.4446210694055381,1.602780958298294,1.5527402998721938,0.5204717234906107,0.652150470043989,1.120367033684893,0.5386698977482531,yes,own,4,skilled,1,none,none,none,'female div/dep/mar','real estate','new car',3,'<100'
942,36,'<0',good,1967,'all paid',18,'<1',1,0.47286854901315323,0.3730764940973378,0.9057496457410554,1.1379782091208575,1.2656077556963898,1.54129570182319,1.0510079888837667,1.2031043278883655,0.9696636764989575,0.5723859607075077,yes,'for free',3,'high qualif/self emp/mgmt',1,'co applicant',bank,yes,'male single','no known property',radio/tv,4,'<100'
943,45,'<0',bad,4066,'existing paid',28,'1<=X<4',1,0.664088209557111,0.7553896925471769,0.8714299220119333,1.098747259924661,0.8015996266384512,1.2708201701801536,0.9546812461245224,0.720840415956877,1.3264920666825257,0.46529327165149426,yes,own,3,'unskilled resident',1,none,none,none,'male single',car,'new car',2,'<100'
944,63,'no checking',good,7931,'critical/other existing credit',30,'>=7',2,0.3797810277045913,0.7143671571607018,1.1566201199406727,0.8727449719857112,1.553305748631303,1.22058339925716,1.1268480149123943,1.1412477923932327,0.9116615140029285,0.344403768820985,yes,own,1,skilled,1,none,none,none,'male single',car,'used car',4,'no known savings'
945,23,'no checking',good,3798,'existing paid',24,'4<=X<7',1,0.37981875030708756,0.4078431425908075,0.6180452047506122,0.6934162215276234,0.46226347227997117,0.9223272427991862,0.7773119094972294,1.0177781806238395,1.3748001961012968,0.48713684547092173,yes,own,3,skilled,1,none,none,none,'female div/dep/mar',car,'used car',4,'100<=X<500'
946,41,'no checking',good,1576,'existing paid',24,'>=7',1,0.24176456943373326,0.4686736022791139,0.809755935382685,1.087247260813572,1.0483362025289096,0.9443646726517222,0.916475864233408,0.5359007108142534,1.3723427463643094,0.5576201024403047,yes,rent,4,'unskilled resident',1,none,none,none,'male mar/wid','real estate','new car',4,'100<=X<500'
947,23,'0<=X<200',good,1168,'existing paid',12,'4<=X<7',1,0.43021980363831674,0.500085809942542,1.0241626493101845,1.5713924120935914,1.0978784716332064,1.5697282331106726,1.1723571125297632,0.91191257918647906,0.6728219693900648,0.4702216191516344,yes,rent,2,'unskilled resident',1,none,none,none,'female div/dep/mar','real estate',business,4,'100<=X<500'
948,41,'no checking',good,1390,'existing paid',24,'>=7',1,0.6132767926331716,0.47027425112188304,0.6260231627057106,0.8603566132953214,1.0909946243832553,1.4473926286120888,0.6922136946023603,0.772187410883583,0.9491199541347697,0.8004956596031464,yes,rent,4,'unskilled resident',1,none,none,none,'male mar/wid','real estate','new car',4,'100<=X<500'
949,36,'<0',good,2842,'critical/other existing credit',9,'1<=X<4',2,0.6108359872711933,0.6018117977812514,1.1806074647145146,0.6663998334028769,0.3262422162767602,0.931945427840898,1.4369669867912245,1.2157987394680139,0.004147744970396161,0.6532685568505312,yes,rent,2,skilled,2,none,none,none,'male single','real estate','new car',2,'<100'
950,52,'no checking',good,3193,'existing paid',12,'1<=X<4',1,0.5331882946803614,0.6853081568845938,0.990389179688138,1.30295760835136,0.9234119394448461,1.8581574305877098,0.8298785032214613,0.6832411167573843,0.7639221496507935,0.652356769453966,yes,own,2,skilled,1,none,none,yes,'male single',car,radio/tv,4,'<100'
951,40,'0<=X<200',good,924,'existing paid',12,'>=7',2,0.47143603778270254,0.53075228694483,0.9177385461826477,0.907491777133087,0.9694612074557075,0.8782084273098845,1.4703434591886666,1.1762889542664579,1.262050916915425,0.8580672838233729,yes,own,3,'unskilled resident',1,guarantor,bank,none,'male mar/wid','real estate',radio/tv,3,'<100'
952,55,'no checking',bad,1556,'delayed previously',12,'>=7',2,0.31954551719198826,0.661187501454532,1.372083623880783,1.355485958404089,0.629026033124659,1.1865468634056917,1.365155514191386,1.1636904152770176,1.316332732537258,0.6325176696543636,yes,'for free',4,skilled,2,none,none,none,'male single','no known property',repairs,4,'>=1000'
953,27,'>=200',good,695,'existing paid',6,'<1',1,0.3864612780746436,0.7429538718289896,0.9406903825659111,1.4301503912900286,1.1091485015139173,1.4057959080467124,1.2404866941132842,1.3217655225478857,0.6968081804210875,0.7167794153071599,no,own,2,'unemp/unskilled non res',1,none,none,none,'male mar/wid','real estate','new car',2,'>=1000'
954,42,'0<=X<200',good,5146,'existing paid',24,'>=7',1,0.13043850323898723,0.7672166393267219,1.5013978400136738,1.465584240426117,0.6271030902471652,1.0123409757759525,0.9965086228196177,0.6398949985930708,1.0674437594643185,0.623535029569432,yes,own,2,skilled,1,none,none,yes,'female div/dep/mar',car,radio/tv,4,'no known savings'
955,28,'no checking',good,1780,'critical/other existing credit',18,'1<=X<4',2,0.2733546270788211,0.46188032278068586,0.6512052146008976,0.7145915010143529,0.9133622665736212,1.064271220781525,1.3985339736186715,1.8582931745516187,0.8266698354219627,0.701344978654266,yes,own,4,skilled,1,none,none,none,'female div/dep/mar','no known property',furniture/equipment,2,'<100'
956,26,'<0',bad,4309,'delayed previously',42,'4<=X<7',2,0.2621750060069124,0.294262203424593,1.275707709972687,1.0654307292778333,1.16727726431689,1.0019657037139433,1.0795910854188153,0.9702221330445825,0.8512042741491289,0.5979091507334175,yes,own,3,skilled,2,none,bank,yes,'male single','life insurance',radio/tv,2,'<100'
957,28,'no checking',good,3419,'critical/other existing credit',15,'1<=X<4',1,0.39528182850323196,0.35527302912935466,0.9705405372477788,1.2033279725770578,0.6901792927852451,1.2160338419891408,1.5188120381109216,0.7823717653420833,0.7077421432830062,0.5126190259271062,yes,'for free',4,skilled,1,none,none,yes,'male single','no known property',furniture/equipment,2,'<100'
958,23,'<0',bad,1341,'existing paid',18,'<1',1,0.5984373345621798,0.5626571481742962,0.6128134887523258,0.3482876370839037,1.1836069674767802,1.436910976931206,0.4808751204795431,1.3458480232988768,0.924164563070746,0.5668565512277743,yes,rent,4,skilled,1,none,none,yes,'female div/dep/mar',car,'new car',3,'<100'
959,34,'<0',good,3152,'existing paid',24,'4<=X<7',1,0.5945729469781632,0.5205535731116345,0.9100865582399924,1.190758664628413,0.8023665127380257,0.7017561979099318,1.1706958503409717,0.9103510501984546,1.4109551654676542,0.5704209135231413,yes,'for free',2,'high qualif/self emp/mgmt',1,none,none,yes,'male single','no known property','used car',1,'<100'
960,21,'0<=X<200',bad,2931,'existing paid',45,'1<=X<4',1,0.45645648309579323,0.41093258758592505,1.0964890894167894,0.8189131337811113,1.8037753899334659,1.495981447574119,0.44606417641404117,1.2714425602300485,0.8945294454943569,0.46409879946295574,yes,rent,4,skilled,1,guarantor,none,none,'male single','life insurance',radio/tv,4,'100<=X<500'
961,37,'no checking',good,10306,'existing paid',48,'4<=X<7',1,0.23580478005566782,0.44681112413695573,0.557962778326462,0.7910411908367345,1.5930823360056676,1.0609723750846853,0.8832054699877618,1.0330753908683672,1.1307881358243481,0.41780155647801454,yes,own,4,skilled,1,none,stores,yes,'male single',car,radio/tv,3,'no known savings'
962,49,'0<=X<200',good,3287,'critical/other existing credit',12,'<1',2,0.37043433790761626,0.5526713402934373,1.229505666016082,1.3510726540728708,0.8228116859128515,0.5888202514750365,0.8393096922163537,0.8595865355380222,1.0293529993019908,0.830003677757214,yes,own,1,'unskilled resident',2,none,bank,none,'male single','real estate','new car',3,'<100'
963,29,'<0',good,2051,'existing paid',12,'1<=X<4',1,0.44118683496856936,0.7378221671600429,1.2572810757359907,0.8966800054079539,0.6548675698704277,0.9495852021103783,1.7502373480306925,0.6347870750094636,1.1578096601267573,0.21855375916040898,yes,own,4,skilled,1,guarantor,none,yes,'female div/dep/mar','life insurance','new car',4,'<100'
964,34,'0<=X<200',bad,2085,'delayed previously',24,unemployed,1,0.42729379638356607,0.3546491422559665,0.9652456614183637,0.907278899517273,1.2175198141635033,0.8595806636536125,1.0270152487897628,0.8022506911575789,0.9632101369367634,0.48384925848300553,yes,own,3,'high qualif/self emp/mgmt',1,none,none,yes,'female div/dep/mar','life insurance',furniture/equipment,2,'<100'
965,24,'no checking',good,2483,'existing paid',39,'1<=X<4',1,0.5421397500853167,0.5586947723014983,1.3192995407545443,0.5873781668448391,0.6658734811173446,1.5653850115033308,1.7064392316420838,1.1671859926459645,0.8041466339385126,0.2771764371684836,yes,own,4,skilled,1,none,none,none,'male single',car,'used car',4,'500<=X<1000'
